#['../main.py', '--dataset=alsomitra', '--epochs=100', '--batch-size=64', '--lr=1e-3', '--oracle-steps=30', '--oracle-restarts=40', '--constraint=AlsomitraProperty2', '--experiment-name=AlsomitraProperty2', '--logic=YG']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Loss-Weight,Train-C-Loss-Weight,Train-P-Metric,Train-C-Acc,Train-C-Sec,Test-P-Loss,Test-R-Loss,Test-C-Loss,Test-P-Metric,Test-C-Acc,Test-C-Sec,Train-Time,Test-Time
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6687584484324736,0.9980755974264706,1.0,0.8177765011787415,0.0,0.0,0.0,2.2551565170288086
1,0.575972663031684,0.4235823154449463,0.9395210478040907,1.0010699033737183,0.9989300966262817,0.7580904960632324,0.25,0.0,0.4532283895155963,0.30892276763916016,0.5883351494284237,0.6732223629951477,0.14705882352941177,0.0,8.052603960037231,2.0932705402374268
2,0.3652491039699978,0.4532012939453125,0.27050839530097115,1.0064458847045898,0.9935541749000549,0.6019422743055556,0.09375,0.03819444444444445,0.2660030196694767,0.5490724339204676,0.0031690492349512435,0.5157548189163208,0.125,0.9411764705882353,7.983126163482666,2.077188491821289
3,0.2008564207288954,0.6363640891181098,0.0004479957537518607,1.0111879110336304,0.9888120293617249,0.4455529318915473,0.05381944444444445,0.9965277777777778,0.1614503579981187,0.6394983179428998,0.0003452897071838379,0.40180885791778564,0.10294117647058823,1.0,8.014954805374146,2.0782604217529297
4,0.12952582041422525,0.7041779624091254,0.0003452897071838379,1.014068841934204,0.9859312176704407,0.358243465423584,0.029513888888888888,1.0,0.12385097671957578,0.678005106308881,0.0003452897071838379,0.35192468762397766,0.051470588235294115,1.0,7.927690267562866,2.062364339828491
5,0.10665284925036961,0.7292115423414443,0.0006110936196313964,1.0156266689300537,0.9843732118606567,0.325172848171658,0.017361111111111112,0.9861111111111112,0.11599245492149801,0.6909032148473403,0.004790892495828516,0.3405766487121582,0.07352941176470588,0.058823529411764705,8.064736604690552,2.1208834648132324
6,0.10440314478344387,0.7302184104919434,0.002137117087841034,1.0172592401504517,0.9827408790588379,0.32222281561957467,0.019097222222222224,0.5555555555555556,0.10699162763707779,0.6796925488640281,0.002301597858176512,0.32709574699401855,0.08088235294117647,0.9485294117647058,8.123229026794434,2.113891839981079
7,0.09639781051211888,0.7180511156717936,0.0011184348000420465,1.0183228254318237,0.9816770553588867,0.3094533814324273,0.020833333333333332,0.9791666666666666,0.09834311288945816,0.6674924738266889,0.0022876297726350673,0.31359705328941345,0.09558823529411764,0.9485294117647058,8.085201740264893,2.1024954319000244
8,0.0906328558921814,0.7113922966851128,0.0011699836080272992,1.019046425819397,0.980953574180603,0.3008705774943034,0.022569444444444444,0.9809027777777778,0.08978056907653809,0.6663326375624713,0.0031491574995657977,0.29963406920433044,0.08088235294117647,0.8897058823529411,8.178893804550171,2.147160291671753
9,0.0833590825398763,0.7096734576755099,0.0013441575898064508,1.0196117162704468,0.9803884625434875,0.2878086302015517,0.020833333333333332,0.9670138888888888,0.08147961953107048,0.665283483617446,0.004261711064506979,0.2854463458061218,0.08823529411764706,0.8897058823529411,8.182910442352295,2.1346750259399414
10,0.07693860265943739,0.7125699255201552,0.0017622580958737268,1.0201081037521362,0.979891836643219,0.27691369586520725,0.026041666666666668,0.9670138888888888,0.07450630384332993,0.669271749608657,0.00569598946501227,0.2729584276676178,0.08088235294117647,0.8897058823529411,8.305785894393921,2.2820534706115723
11,0.07391173309750027,0.7094613711039225,0.0022038517312871087,1.0206575393676758,0.979342520236969,0.2698080804612901,0.027777777777777776,0.9652777777777778,0.06822393922244802,0.6676724938785329,0.00663751845850664,0.26119711995124817,0.10294117647058823,0.8897058823529411,8.168525457382202,2.14023494720459
12,0.06701862812042236,0.7129050890604655,0.002575105263127221,1.0212048292160034,0.9787951111793518,0.2581196626027425,0.024305555555555556,0.9652777777777778,0.06288441489724551,0.6697333840762868,0.008451724753660314,0.25076764822006226,0.07352941176470588,0.8897058823529411,8.247281312942505,2.0498733520507812
13,0.062534232934316,0.7131908734639486,0.002988607105281618,1.0217437744140625,0.9782561659812927,0.24937677383422852,0.020833333333333332,0.9652777777777778,0.05812704212525312,0.6730571634629193,0.00965467796606176,0.24109549820423126,0.07352941176470588,0.8897058823529411,8.107214450836182,2.068948745727539
14,0.059024188253614635,0.7201572524176704,0.0038296646542019313,1.0222814083099365,0.9777185320854187,0.24273904164632162,0.022569444444444444,0.9635416666666666,0.05433895307428697,0.6778715919045841,0.011587004451190723,0.23310717940330505,0.08823529411764706,0.875,8.057285785675049,2.098794460296631
15,0.054936107661989,0.7248500718010796,0.003753349184989929,1.022817850112915,0.9771822094917297,0.2336733341217041,0.019097222222222224,0.9670138888888888,0.05103787955115823,0.6817459779627183,0.012202745851348428,0.22591565549373627,0.04411764705882353,0.875,8.480581760406494,2.086416244506836
16,0.051520840989218816,0.7244148784213595,0.004345842533641391,1.0233172178268433,0.9766829609870911,0.2258876164754232,0.022569444444444444,0.9635416666666666,0.04822736277299769,0.6855394699994255,0.012884599321028766,0.21960729360580444,0.0661764705882353,0.875,8.034874439239502,2.112311601638794
17,0.04956522252824572,0.7320124838087294,0.004126660525798798,1.0238678455352783,0.9761322140693665,0.22208735677931044,0.022569444444444444,0.9652777777777778,0.045753913767197556,0.6945259430829216,0.012947722392923692,0.21390165388584137,0.058823529411764705,0.875,8.006904125213623,2.067721128463745
18,0.04615719450844659,0.7380360497368706,0.0041507987512482535,1.0244742631912231,0.9755256175994873,0.2143498526679145,0.015625,0.9652777777777778,0.043554256944095385,0.6964042887968176,0.013107738074134378,0.20869657397270203,0.0661764705882353,0.875,8.027059316635132,2.090172529220581
19,0.04420915577146742,0.7443447113037109,0.003919658147626453,1.0250731706619263,0.974926769733429,0.20964593357510036,0.012152777777777778,0.9652777777777778,0.04123606401331285,0.7022947423598346,0.012226781424354105,0.2030666470527649,0.07352941176470588,0.875,7.983712434768677,2.0849971771240234
20,0.04184269905090332,0.7484536700778537,0.004024474985069699,1.0257335901260376,0.974266529083252,0.20344249407450357,0.019097222222222224,0.9392361111111112,0.0394287950852338,0.7059613957124597,0.01151009342249702,0.19856685400009155,0.04411764705882353,0.8897058823529411,8.106035947799683,2.128124237060547
21,0.0409090518951416,0.747758600446913,0.003357343168722259,1.0264116525650024,0.973588228225708,0.2016301022635566,0.012152777777777778,0.9670138888888888,0.037582741064183856,0.7052834454704734,0.010019491700565113,0.1938626766204834,0.04411764705882353,0.8897058823529411,8.05158257484436,2.1043646335601807
22,0.038021216789881386,0.7525214619106717,0.002978531022866567,1.0272005796432495,0.9727993011474609,0.19467641247643364,0.013888888888888888,0.9236111111111112,0.03603212973650764,0.7089085298426011,0.008803741020314833,0.1898213028907776,0.029411764705882353,0.8897058823529411,8.082205772399902,2.08817458152771
23,0.03711482882499695,0.7534621556599935,0.002432624085081948,1.0279555320739746,0.9720445871353149,0.1916725238164266,0.013888888888888888,0.96875,0.03448184798745548,0.7031921498915729,0.006943519939394558,0.1856928914785385,0.07352941176470588,0.8897058823529411,8.076116561889648,2.1192989349365234
24,0.035484135150909424,0.7489556206597222,0.0018782150000333786,1.0286321640014648,0.9713678956031799,0.18771358331044516,0.008680555555555556,0.9722222222222222,0.03313963202869191,0.7102594936595243,0.004829265615519355,0.1820429414510727,0.051470588235294115,0.8897058823529411,8.390039205551147,2.1172244548797607
25,0.03405122955640157,0.7532933553059896,0.00147117187993394,1.0294008255004883,0.9705991744995117,0.18423708279927573,0.015625,0.9496527777777778,0.032091926125919115,0.7060282090130974,0.0038762723698335536,0.17914219200611115,0.08088235294117647,0.9411764705882353,7.973322868347168,2.085557460784912
26,0.03300579388936361,0.7509433428446451,0.0011103218421339989,1.0301247835159302,0.9698753356933594,0.1810362074110243,0.026041666666666668,0.9826388888888888,0.03045026695027071,0.7087493223302505,0.0024403605390997496,0.17450004816055298,0.051470588235294115,0.9411764705882353,8.00169587135315,2.0821874141693115
27,0.030907991859647963,0.7548103332519531,0.0007600981949104203,1.0308513641357422,0.969148576259613,0.1751625140508016,0.029513888888888888,0.9496527777777778,0.029221569790559655,0.708248587215648,0.0008918152135961196,0.17094317078590393,0.08088235294117647,0.9411764705882353,7.955109357833862,2.0935263633728027
28,0.029186533557044134,0.7545353041754829,0.0003819424245092604,1.0315345525741577,0.9684655070304871,0.16964213053385416,0.024305555555555556,0.9947916666666666,0.0280555223717409,0.7105662401984719,0.0003452897071838379,0.16749782860279083,0.0661764705882353,1.0,7.987687349319458,2.0431532859802246
29,0.028233842717276678,0.7561071183946397,0.0003562917311986287,1.0322718620300293,0.9677280187606812,0.16745536857181126,0.026041666666666668,0.96875,0.026846445658627677,0.7091507070204791,0.0003452897071838379,0.1638488471508026,0.07352941176470588,1.0,7.926192045211792,2.066410779953003
30,0.0269152389632331,0.7507875230577257,0.00042183521307177015,1.0329773426055908,0.9670225977897644,0.16354517141977945,0.024305555555555556,0.9895833333333334,0.025945793179904714,0.7101287280811983,0.0006761901518877814,0.16107697784900665,0.08088235294117647,0.9411764705882353,8.027807712554932,2.065413236618042
31,0.025812894105911255,0.7557748158772787,0.0003803391009569168,1.033653736114502,0.9663463234901428,0.1602290471394857,0.027777777777777776,0.9913194444444444,0.024575226447161508,0.7099303077248966,0.0003452897071838379,0.15676487982273102,0.07352941176470588,1.0,7.919161319732666,2.055809497833252
32,0.024617989857991535,0.75571076075236,0.0003452897071838379,1.0343807935714722,0.9656190872192383,0.15645496050516763,0.022569444444444444,1.0,0.023795860655167523,0.7099199295043945,0.0003452897071838379,0.1542590707540512,0.09558823529411764,1.0,7.8989927768707275,2.0631895065307617
33,0.023235076003604464,0.754704475402832,0.0003452897071838379,1.0349897146224976,0.9650102257728577,0.15205714437696669,0.017361111111111112,1.0,0.022651858189526725,0.7073073667638442,0.0005040940116433537,0.15050534904003143,0.0661764705882353,0.9411764705882353,8.025911092758179,2.0929744243621826
34,0.022532224655151367,0.7555650075276693,0.00036143377009365294,1.0355948209762573,0.9644051194190979,0.14969793955485025,0.03125,0.9930555555555556,0.021103681886897367,0.711466396556181,0.0003452897071838379,0.14527106285095215,0.0661764705882353,1.0,8.033009767532349,2.1020262241363525
35,0.020987855063544378,0.757105827331543,0.0003860935361848937,1.036330223083496,0.9636697173118591,0.14360255665249294,0.03125,0.9878472222222222,0.020530302734935984,0.7072682661168715,0.0003452897071838379,0.14328399300575256,0.09558823529411764,1.0,8.078839540481567,2.1064045429229736
36,0.020914604266484577,0.7488838831583658,0.0003452897071838379,1.037031888961792,0.962968111038208,0.1437638070848253,0.03298611111111111,1.0,0.01930943306754617,0.7070860582239488,0.0003452897071838379,0.1389583796262741,0.0661764705882353,1.0,8.088871955871582,2.114276647567749
37,0.019617388645807903,0.7547079192267524,0.0003452897071838379,1.0378350019454956,0.9621649980545044,0.13949271043141684,0.027777777777777776,1.0,0.018455612308838788,0.7076036789838005,0.0003452897071838379,0.1358514279127121,0.09558823529411764,1.0,7.962740898132324,2.07089900970459
38,0.01835633648766412,0.7531279457939996,0.0003452897071838379,1.0385452508926392,0.9614547491073608,0.13509603341420492,0.034722222222222224,1.0,0.017476600759169635,0.7072131774004768,0.000559533343595617,0.13219909369945526,0.08088235294117647,0.9411764705882353,7.940816640853882,2.0679538249969482
39,0.017781305644247267,0.7487405671013726,0.00037890486419200897,1.0392543077468872,0.9607457518577576,0.1328453222910563,0.03993055555555555,0.9895833333333334,0.016363732955035043,0.7057478848625632,0.0003452897071838379,0.12792080640792847,0.09558823529411764,1.0,8.346172571182251,2.110196352005005
40,0.017361443903711107,0.7488222122192383,0.0003452897071838379,1.0399606227874756,0.9600392580032349,0.13143267896440294,0.04861111111111111,1.0,0.01595981331432567,0.7026888903449563,0.0003452897071838379,0.12633216381072998,0.11764705882352941,1.0,8.032540082931519,2.0929813385009766
41,0.016206347280078463,0.7488835122850206,0.0003529148590233591,1.0406395196914673,0.9593604803085327,0.12716212537553576,0.043402777777777776,0.9947916666666666,0.01543545547653647,0.704893897561466,0.0003452897071838379,0.12423951178789139,0.07352941176470588,1.0,7.9568030834198,2.064321279525757
42,0.015189510252740648,0.7448291778564453,0.0003452897071838379,1.0412123203277588,0.9587877988815308,0.12235984537336561,0.046875,1.0,0.014377281946294448,0.7031931035658893,0.0003452897071838379,0.11990530788898468,0.09558823529411764,1.0,8.015753507614136,2.094594717025757
43,0.014637562963697646,0.7416162490844727,0.00034611754947238497,1.04179048538208,0.9582095742225647,0.120535413424174,0.03819444444444445,0.9965277777777778,0.013870927340844098,0.7036269131828757,0.0003452897071838379,0.11777490377426147,0.08823529411764706,1.0,8.089336633682251,2.104822874069214
44,0.014342077904277377,0.7458838356865777,0.0003452897071838379,1.0425825119018555,0.9574173092842102,0.11918857362535265,0.027777777777777776,1.0,0.013132588828311247,0.698097453397863,0.0003452897071838379,0.11459750682115555,0.11029411764705882,1.0,8.08930778503418,2.113032341003418
45,0.013589349885781607,0.7409645186530219,0.0003452897071838379,1.0434050559997559,0.9565949440002441,0.11635347207387288,0.03125,1.0,0.01253905103487127,0.7014299280503217,0.0008049712461583755,0.11197790503501892,0.08088235294117647,0.9411764705882353,8.609847068786621,2.0652904510498047
46,0.012847208314471774,0.7393401993645562,0.00041677244007587433,1.0441343784332275,0.9558655619621277,0.11287389861212836,0.04861111111111111,0.9913194444444444,0.011877668254515705,0.6955775653614718,0.0003452897071838379,0.10898471623659134,0.09558823529411764,1.0,7.904430389404297,2.0933210849761963
47,0.012631794644726647,0.7357689539591471,0.0003452897071838379,1.0448459386825562,0.9551539421081543,0.1120651298099094,0.04861111111111111,1.0,0.011650431682081783,0.6921091079711914,0.0003452897071838379,0.10793716460466385,0.09558823529411764,1.0,8.057139158248901,2.100257158279419
48,0.011938614977730645,0.7344311078389486,0.0003452897071838379,1.045486330986023,0.954513669013977,0.10868942075305515,0.04861111111111111,1.0,0.011096665087868185,0.6909562279196346,0.0003452897071838379,0.10534070432186127,0.11029411764705882,1.0,8.031656742095947,2.0706026554107666
